"","ibge_code","ibge_name","taxes_2010","taxes_2014","gdp_2010","gdp_2014","pop_2010","pop_2014","taxes_per_capita","taxes_per_gdp","taxes_growth","gdp_growth","pop_growth","Center","Left","Right","Total","delta"
"4889",3538303,"Piquerobi",1685.606,2886.981,39778.059,52768.308,3541,3672,0.786214869281046,0.0547105091942687,0.143989304947765,0.0732042783422653,0.00912318980703875,0,1281,870,2151,0.191073919107392
"4890",4106555,"Corumbataí do Sul",883.248,2723.866,39415.805,52287.225,4003,3817,0.713614356824732,0.0520942926307525,0.325182734760406,0.0732015671666826,-0.0118243627739296,3,1478,1003,2484,0.19122383252818
"4891",5221577,"Uirapuru",1062.128,1546.34,29741.289,39449.929,2935,2980,0.518906040268456,0.0391975356913824,0.0984544006000083,0.0731776258574537,0.00381120605473506,1,1319,455,1775,0.486760563380282
"4892",3535309,"Palmital",28002.688,44534.173,379611.183,503483.202,21257,22041,2.02051508552244,0.0884521525705241,0.122983609500681,0.0731526365979698,0.00909564182303146,7,4684,7594,12285,-0.236874236874237
"4893",4120101,"Porto Amazonas",3371.973,4834.064,65811.244,87272.587,4515,4755,1.01662754994742,0.0553904056952042,0.0942261183641195,0.0731104829974607,0.0130320639991994,0,1345,1361,2706,-0.00591278640059128
"4894",2930501,"Serrinha",43052.844,57665.786,530968.696,703826.435,77285,82733,0.697010697061632,0.0819318274113987,0.0757939376687251,0.0729986221050409,0.0171754982911889,14,33310,5908,39232,0.69846044045677
"4895",1502152,"Canaã dos Carajás",71558.859,226189.745,2120091.971,2810058.565,26727,32366,6.98849857875548,0.0804928935707075,0.333375208327474,0.0729763942277806,0.0490222602866779,3,12074,6094,18171,0.329095812008145
"4896",2508406,"Lastro",458.613,521.714,14766.174,19568.639,2841,2787,0.187195550771439,0.0266607197363087,0.0327531598763959,0.0729343759259982,-0.00478609854708756,0,2391,205,2596,0.842064714946071
"4897",2406403,"Lagoa de Velhos",1225.219,1128.738,18069.366,23945.708,2674,2762,0.408666908037654,0.0471373826157072,-0.0202960573214275,0.0729295138098267,0.00812774631720026,3,1974,422,2399,0.646936223426428
"4898",3521002,"Iperó",46000.176,49724.695,331073.561,438542.43,28301,32568,1.52679608818472,0.113386280547586,0.0196547780380909,0.0728074472749729,0.0357318392113186,1,7438,5385,12824,0.160090455396132
"4899",3544608,"Sabino",1780.607,3082.428,79084.77,104690.147,5226,5477,0.562794960744933,0.0294433438898505,0.147047007352081,0.0726381479819114,0.011796875364158,0,1627,1463,3090,0.0530744336569579
"4900",3140803,"Matias Barbosa",70409.184,76176.097,387353.341,512662.972,13435,14196,5.36602542969851,0.148589036385487,0.0198759519390173,0.0725836220667742,0.0138695502041692,4,5913,2363,8280,0.428743961352657
"4901",1505494,"Palestina do Pará",1001.144,1227.033,36046.261,47707.188,7487,7444,0.164835169263837,0.0257200864574118,0.0521797118971374,0.0725829744352193,-0.00143892487057118,0,2551,1386,3937,0.295910591821184
"4902",3548807,"São Caetano do Sul",3133388.762,4266010.76,12205133.812,16153418.644,149571,157205,27.1366099042651,0.264093369584312,0.0801943870677539,0.0725819295922376,0.012522632065338,47,38959,59790,98796,-0.210848617352929
"4903",3548401,"Santópolis do Aguapeí",1594.884,2430.402,42669.247,56461.676,4281,4572,0.531583989501312,0.0430451621733652,0.111059336433597,0.0725306122283862,0.0165769271643945,0,1091,1258,2349,-0.0710940825883355
"4904",5002803,"Caracol",5035.249,4580.467,74327.713,98341.534,5400,5769,0.793979372508234,0.0465771359637323,-0.0233876731205389,0.0724981508658593,0.0166622426257947,0,1843,1583,3426,0.0758902510215995
"4905",3528700,"Marabá Paulista",3737.461,5405.649,100307.563,132636.304,4812,5345,1.01134686623012,0.0407554254527478,0.0966493695107287,0.0723392021847864,0.0266100765874235,1,1454,910,2365,0.230021141649049
"4906",3553906,"Tarabai",3380.609,4166.704,60383.605,79837.072,6605,7099,0.586942386251585,0.0521900903379823,0.0536574119733462,0.0723125549134449,0.0181953013076634,0,2370,1631,4001,0.184703824043989
"4907",3164431,"São Sebastião da Vargem Alegre",690.348,880.738,37939.877,50160.633,2798,2955,0.298050084602369,0.0175583509881145,0.0627831639162939,0.0723011517435161,0.013742008849289,0,1506,628,2134,0.411433926897844
"4908",3146909,"Papagaios",10358.094,13475.041,160378.643,211930.22,14171,15144,0.889794043845747,0.0635824423718335,0.067978627995519,0.0721649079274536,0.01674027174276,3,4933,3851,8787,0.123136451576192
"4909",3553203,"Taiúva",3388.044,4973.38,64345.759,85008.827,5447,5605,0.887311329170384,0.0585042774440353,0.100716940325531,0.0721017968338133,0.00717412615262192,0,1255,2133,3388,-0.259149940968123
"4910",2910008,"Dário Meira",1073.626,1578.693,43669.933,57689.607,12841,12190,0.129507219031993,0.027365293024097,0.101187228313716,0.0720838744482377,-0.0129225853602372,0,4505,522,5027,0.792321464093893
"4911",2513604,"Santana dos Garrotes",832.452,1165.081,35464.438,46845.165,7266,7160,0.162720810055866,0.0248708911581377,0.0876752084654646,0.0720571131622354,-0.00366724736972146,0,2981,911,3892,0.53186022610483
"4912",2502706,"Borborema",738.597,926.47,37373.442,49350.29,5111,5332,0.173756564141035,0.0187733445943276,0.058293077717996,0.0719675849353802,0.0106390268480723,1,2323,590,2914,0.594715168153741
"4913",2612109,"Salgadinho",905.089,1100.354,37426.799,49418.684,9287,10252,0.10733066718689,0.0222659510722706,0.0500507390928275,0.0719564032076239,0.0250222389862838,1,3929,314,4244,0.851790763430726
"4914",3552304,"Sud Mennucci",6361.774,9187.333,122710.097,161995.364,7440,7702,1.19285029862373,0.0567135550866752,0.0962328326978097,0.0719032104010027,0.00868983594444228,0,2108,2347,4455,-0.0536475869809203
"4915",4210704,"Matos Costa",743.552,837.933,26335.395,34757.881,2838,2729,0.307047636496885,0.024107712435059,0.0303255914792071,0.0718360595695864,-0.00974330764290232,1,1057,639,1697,0.246317030053035
"4916",3509601,"Campo Limpo Paulista",151083.981,171273.595,1189439.964,1569453.196,74114,79982,2.1414017528944,0.109129469700987,0.0318533974403941,0.0717696646625117,0.0192318855809237,42,26118,15494,41654,0.255053536275028
"4917",3146255,"Padre Carvalho",1679.306,1479.714,28615.541,37755.134,5834,6203,0.238548121876511,0.0391923916890349,-0.0311378591746351,0.071750053216042,0.015450690140044,0,2010,894,2904,0.384297520661157
"4918",3501400,"Álvaro de Carvalho",235.046,1247.502,30121.479,39737.858,4650,4984,0.250301364365971,0.031393287479159,0.517826379293687,0.0717217394030423,0.0174926253259791,2,1219,807,2028,0.203155818540434
"4919",3151701,"Poço Fundo",9191.661,11476.251,149884.898,197733.652,15961,16705,0.6869949715654,0.0580389371456104,0.0570645535131649,0.0717183769663325,0.0114550698153173,2,5593,4321,9916,0.128277531262606
"4920",2604502,"Chã Grande",8468.907,9804.588,122338.832,161383.456,20020,21142,0.463749314161385,0.0607533649545837,0.0372907288904063,0.0717010850784985,0.0137257979376295,4,10888,1251,12143,0.793625957341678
"4921",3528007,"Macatuba",18690.247,20812.327,255047.25,336415.092,16246,16961,1.22706957136961,0.0618650217987248,0.027250591507362,0.0716764971511761,0.0108256443549906,1,4854,4661,9516,0.0202816309373686
"4922",2406601,"Lagoa Salgada",2401.532,2104.276,36719.779,48427.835,7565,8076,0.260559187716691,0.0434517875928172,-0.032494191535085,0.0716395882475089,0.0164753341301422,0,4579,896,5475,0.672694063926941
"4923",2413607,"Severiano Melo",2027.653,3883.225,31085.397,40992.201,5752,4278,0.907719728845255,0.0947308245292806,0.176385682303764,0.071608635864141,-0.0713427027239941,4,4380,604,4988,0.757016840417001
"4924",2701704,"Capela",2921.042,4609.445,113002.23,148991.452,17077,17591,0.262034278892616,0.0309376473490573,0.120798933336041,0.0715651594716662,0.00744126933738309,5,6071,2174,8250,0.472363636363636
"4925",3512506,"Coroados",2048.63,5116.007,92245.814,121619.393,5238,5685,0.899913280562885,0.0420657172659956,0.257091530680966,0.0715539486509607,0.0206838514819085,0,1647,1442,3089,0.0663645192618971
"4926",4308805,"General Câmara",3203.631,4242.638,95969.663,126522.889,8452,8679,0.488839497637977,0.0335325729086063,0.0727496277545869,0.0715409743208455,0.00664780292520617,3,3451,1629,5083,0.358449734408814
"4927",3533304,"Nova Luzitânia",817.557,1042.904,27900.223,36769.937,3441,3787,0.275390546606813,0.0283629531375047,0.0627511239756715,0.0714485040381883,0.0242421830370345,0,1184,1009,2193,0.0797993616051072
"4928",4113759,"Lunardelli",1766.915,2539.234,43656.075,57527.551,5156,5159,0.49219499903082,0.0441394419866752,0.094893220703004,0.0714151912623571,0.000145429870291425,0,1525,1599,3124,-0.0236875800256082
"4929",3524501,"Jaci",31547.937,37229.971,246362.302,324609.605,5657,6361,5.85284876591731,0.114691526148772,0.0422704697957972,0.0713880009829464,0.029757121775482,0,1529,2388,3917,-0.219300485065101
"4930",2603108,"Cachoeirinha",8713.771,9582.58,118080.314,155537.246,18833,19814,0.483626728575755,0.061609551708277,0.0240450857978187,0.0713076999550433,0.0127754446343229,0,9420,873,10293,0.830370154473914
"4931",3102100,"Alto Rio Doce",2207.308,2277.196,79308.308,104455.132,12158,12006,0.189671497584541,0.0218007096099405,0.00782323988319433,0.0712794508806898,-0.00314027511352544,2,4646,2412,7060,0.31643059490085
"4932",4217303,"Saudades",24211.349,30727.679,190420.969,250775.671,9016,9454,3.25023048445103,0.12253054244644,0.0613966005190125,0.0712544958196752,0.0119298890883746,0,2915,3126,6041,-0.0349279920542956
"4933",4305835,"Coqueiro Baixo",526.257,650.287,21569.551,28389.323,1528,1564,0.41578452685422,0.0229060411197548,0.0543305643174443,0.0710962105581654,0.00583871709405193,0,488,586,1074,-0.0912476722532588
"4934",5101605,"Barão de Melgaço",2687.807,2671.354,52974.411,69660.771,7591,7545,0.354056196156395,0.0383480395300247,-0.0015338623065958,0.0708546701859905,-0.00151840675591053,0,3637,757,4394,0.655439235320892
"4935",4202099,"Barra Bonita",487.737,911.375,24341.33,32004.487,1878,1815,0.502134986225895,0.0284764758141569,0.169170508750937,0.0708204129710261,-0.00849419697646336,0,865,623,1488,0.162634408602151
"4936",3528403,"Mairinque",230741.388,250303.554,1171996.2,1540245.368,43225,45729,5.47362841960244,0.162508882805483,0.0205525656038859,0.0706953756692448,0.0141779771050103,27,14977,10314,25318,0.184177265186824
"4937",4201000,"Anita Garibaldi",3270.287,4246.977,75744.958,99494.258,8627,8055,0.52724729981378,0.0426856492562616,0.0675138302471698,0.0705601468350929,-0.0170047105555851,1,3309,1853,5163,0.282006585318613
"4938",3528106,"Macaubal",4197.522,8039.263,99163.389,130253.45,7663,8006,1.0041547589308,0.0617201540535011,0.176402161743132,0.0705561941463468,0.0110070639900519,0,1457,2977,4434,-0.342805593143888
"4939",2104651,"Governador Newton Bello",739.145,1091.434,35208.524,46223.61,11922,10060,0.108492445328032,0.0236120458787187,0.102343533488925,0.0704194955242801,-0.0415659909661082,7,4411,421,4839,0.824550526968382
"4940",5201207,"Anhanguera",462.019,485.2,11491.446,15086.088,1017,1093,0.44391582799634,0.0321620820453918,0.012313990791895,0.0704108165974728,0.0181805633033501,0,516,248,764,0.350785340314136
"4941",3547205,"Santana da Ponte Pensa",440.151,369.835,19704.942,25867.725,1641,1610,0.229711180124224,0.0142971598778014,-0.0425820202261703,0.0703991821713497,-0.0047565598464796,0,541,636,1177,-0.08071367884452
"4942",5216007,"Panamá",2662.692,4007.266,47430.608,62262.237,2676,2728,1.46893914956012,0.064361099007734,0.107597098897222,0.0703886789939239,0.00482299279702447,1,931,847,1779,0.0472175379426644
"4943",4206702,"Herval d'Oeste",27061.277,27333.525,317436.341,416634.128,21233,22083,1.23776321152017,0.0656055833236974,0.00250567339330399,0.0703468845293189,0.00986118078178033,5,5316,7147,12468,-0.146855951235162
"4944",3520905,"Ipaussu",20212.324,23474.08,230949.187,303087.699,13746,14483,1.62080231996133,0.07744979449001,0.0381093012742695,0.0703183425876628,0.0131425325554206,3,3553,4086,7642,-0.0697461397539911
"4945",3510807,"Casa Branca",23604.856,36874.524,430282.877,564623.989,28312,29739,1.23993826288712,0.0653081071976912,0.11797287585836,0.0702896249597571,0.0123692675257161,5,6067,7648,13720,-0.115233236151603
"4946",3537206,"Pedro de Toledo",3183.541,3931.633,92048.491,120780.734,10213,10880,0.361363327205882,0.0325518223792215,0.0541820840626972,0.0702746715735205,0.0159419439152735,6,3443,1572,5021,0.372634933280223
"4947",4110003,"Iguaraçu",3476.487,6842.299,83175.611,109130.117,3992,4241,1.61336925253478,0.0626985399456687,0.184446256500763,0.0702547284374739,0.0152416703409644,0,1428,1342,2770,0.0310469314079422
"4948",4304622,"Capão Bonito do Sul",1957.915,3477.523,84105.398,110330.944,1753,1776,1.95806475225225,0.0315190179103335,0.154433828256564,0.0702084259565616,0.00326407518741645,0,778,589,1367,0.138258961228969
"4949",2922755,"Nova Ibiá",1373.678,1560.878,44998.037,59028.474,6648,7063,0.220993628769645,0.0264427977589256,0.0324546964320518,0.0702050522868629,0.0152536250927819,2,2625,642,3269,0.606607525237076
"4950",1505106,"Óbidos",12040.237,18851.863,363168.529,476351.111,49254,50317,0.37466190353161,0.0395755621529347,0.118612865150719,0.0701748583929802,0.0053523754489897,6,18833,4353,23192,0.624353225250086
"4951",1500206,"Acará",9778.087,14260.923,440767.452,578093.947,53605,54047,0.26386150942698,0.0246688675327023,0.0989386159899457,0.0701563338706106,0.00205503145713859,4,23551,5692,29247,0.610626730946764
"4952",3130408,"Ijaci",42906.795,53817.264,300368.206,393934.62,5863,6288,8.5587251908397,0.136614710329343,0.0582758483922685,0.0701448041072528,0.017649350403129,1,1667,2205,3873,-0.138910405370514
"4953",3109600,"Cachoeira da Prata",2077.636,2057.704,31706.357,41568.119,3654,3727,0.552107324926214,0.0495019752998686,-0.00240707603388257,0.0700486091474994,0.00495753876692739,2,1255,1343,2600,-0.0338461538461538
"4954",2206407,"Monsenhor Gil",5493.043,5992.714,64964.231,85144.66,10337,10410,0.575668972142171,0.070382734513239,0.0220041003728317,0.0699679733103826,0.00176084623237838,0,6484,691,7175,0.807386759581882
"4955",3532009,"Morungaba",55426.033,67627.298,328940.627,430939.81,11775,12779,5.2920649503091,0.156929799546716,0.050998412307582,0.0698546410252641,0.0206668004899961,6,2500,4936,7442,-0.327331362536952
"4956",3101508,"Além Paraíba",68417.827,81108.679,564993.181,740158.053,34341,35641,2.27571277461351,0.10958291769069,0.0434568944163831,0.0698436556898094,0.00933244949522938,12,15503,4700,20215,0.534405144694534
"4957",3129806,"Ibirité",153220.676,189384.217,1407024.606,1843088.947,159026,171932,1.10150650838704,0.102753704485213,0.0544029253330764,0.0698210787133537,0.0196993559037855,53,52257,25518,77828,0.343565297836254
"4958",2803906,"Malhador",2880.524,4036.131,82186.097,107647.199,12056,12550,0.32160406374502,0.0374940642905163,0.0879863304719017,0.0697963070568277,0.0100901164323777,3,4939,1613,6555,0.507398932112891
"4959",3301207,"Carmo",20367.105,32030.822,266203.126,348643.971,17439,18074,1.77220438198517,0.0918725825320524,0.119849590217326,0.0697745261458489,0.00898143421931197,4,7034,2858,9896,0.421988682295877
"4960",3305505,"Saquarema",94307.68,123934.113,1464446.286,1917298.04,74221,80915,1.53165807328678,0.0646399831504548,0.0706831067247311,0.0696804175830863,0.0218227302734237,60,27241,12882,40183,0.357340168728069
"4961",4216701,"São José do Cedro",21995.248,17715.951,238780.707,312562.227,13672,13902,1.27434548985757,0.0566797567640827,-0.0526533977158706,0.0696318215369374,0.00417940165695518,3,4093,4435,8531,-0.0400890868596882
"4962",3554755,"Trabiju",1073.734,1190.892,25408.66,33251.29,1544,1650,0.721752727272727,0.0358149112410376,0.0262281374814,0.0695637720105129,0.0167382497649873,0,512,679,1191,-0.140218303946264
"4963",1101807,"Vale do Paraíso",4744.843,3627.635,89262.956,116742.193,8218,8327,0.435647291941876,0.0310738980207439,-0.0649164129869164,0.0693974536049007,0.00329952568871872,1,2494,2286,4781,0.0435055427734784
"4964",4314779,"Pontão",5044.385,5996.173,110778.218,144861.01,3857,3984,1.50506350401606,0.0413925941839008,0.04415862985429,0.069360858089063,0.00813205208761159,0,1675,1071,2746,0.219956300072833
"4965",2918803,"Laje",13253.822,10872.455,135631.324,177321.808,22206,23682,0.459102060636771,0.0613148214685472,-0.0483075558622376,0.0693023896687657,0.016218297497802,3,9846,2582,12431,0.584345587643794
"4966",3165503,"Sardoá",1604.605,1674.054,34253.358,44776.271,5597,6021,0.278035874439462,0.0373870794198114,0.0106489530667153,0.0692670701037872,0.0184233077583591,2,2003,988,2993,0.339124624122954
"4967",3500907,"Altair",1464.449,1710.345,74901.588,97889.415,3814,4035,0.423877323420074,0.0174722159694181,0.039566719532764,0.0692054823714832,0.0141815663291143,1,1160,973,2134,0.0876288659793814
"4968",2915007,"Itaeté",2354.884,2708.973,60718.954,79335.203,14932,16370,0.165483995113012,0.0341459137628979,0.035639936441924,0.0691420574781316,0.0232521705123243,1,5409,916,6326,0.710243439772368
"4969",2405702,"Jardim do Seridó",8424.677,10510.452,90176.865,117772.559,12115,12540,0.838154066985646,0.0892436412118718,0.0568589595908657,0.0690234812855139,0.00865705264248029,4,5557,1900,7461,0.490148773622839
"4970",4216107,"São Domingos",16557.25,12863.434,183389.477,239502.446,9496,9523,1.3507753859078,0.0537089880075797,-0.0611587152758252,0.0690152121684999,0.000710068955821708,1,3290,2359,5650,0.164778761061947
"4971",3535101,"Palmares Paulista",3594.897,4529.47,76973.804,100511.714,10938,12132,0.373348994394988,0.0450641006878064,0.0594738306981628,0.0689771753756521,0.0262392495138208,2,2284,2938,5224,-0.125191424196018
"4972",2600906,"Amaraji",4268.988,7322.182,124547.016,162612.423,21925,22600,0.323990353982301,0.0450284293470001,0.144402759552636,0.0689443560071699,0.00760939743396882,1,11095,512,11608,0.911698828394211
"4973",1101435,"Nova União",3353.104,2795.84,70738.614,92346.367,7498,7853,0.35602190245766,0.0302755819294981,-0.0444216039016413,0.0689092050058371,0.0116319576630517,0,2260,1756,4016,0.125498007968127
"4974",3552601,"Tabapuã",6165.024,11630.95,170886.654,223044.478,11366,12027,0.967069925999834,0.0521463257207381,0.171979740490605,0.0688600187237167,0.0142322474931469,4,2890,3488,6382,-0.093701034158571
"4975",3535606,"Paraibuna",30886.108,23476.454,212802.317,277677.494,17384,18083,1.29826101863629,0.0845457572445536,-0.0662785657711354,0.0687868019964049,0.0099042323097096,13,4957,5178,10148,-0.0217776901852582
"4976",4320008,"Sapucaia do Sul",286238.583,355732.482,2242807.587,2923906.103,130988,137750,2.5824499600726,0.121663442487093,0.0558417657205079,0.0685450856835641,0.012663190709296,85,57170,20948,78203,0.463179161924734
"4977",3526506,"Lavínia",2379.556,3551.815,96044.875,125037.075,8782,10297,0.344936874817908,0.0284060947522965,0.105321459453919,0.068171908703258,0.04058921398685,2,1774,1176,2952,0.202574525745257
"4978",3138500,"Liberdade",2715.375,3451.846,46487.224,60513.128,5347,5373,0.642442955518332,0.0570429279411899,0.0618309971397557,0.0681420131045736,0.00121342454958429,1,1924,1177,3102,0.240812379110251
"4979",3535705,"Paraíso",12764.733,16124.016,140999.13,183421.684,5907,6249,2.58025540086414,0.087906814768967,0.0601452488085845,0.0679687891985978,0.0141703008826612,1,1262,2327,3590,-0.296657381615599
"4980",3500204,"Adolfo",1222.985,1775.99,61059.145,79414.135,3557,3631,0.489118700082622,0.0223636510049502,0.0977535403529872,0.0679152117322519,0.00516092177932514,1,1322,1251,2574,0.0275835275835276
"4981",2910602,"Esplanada",23496.938,33129.534,550517.584,715981.394,33278,36339,0.911679848097086,0.0462715012954652,0.0896851037994069,0.0679050379060617,0.0222425134923925,0,13142,2350,15492,0.696617609088562
"4982",3513801,"Diadema",1918806.689,2447981.563,10699784.003,13910516.886,386039,409613,5.97632780942011,0.175980632715649,0.0627820964560157,0.0678052807086207,0.014928942565116,88,172563,60460,233111,0.480899657244832
"4983",3117603,"Conceição do Pará",19437.392,16424.391,159511.094,207366.401,5162,5430,3.02474972375691,0.0792046875520591,-0.0412335674578763,0.0677925197419629,0.012734155712671,2,1556,1939,3497,-0.109522447812411
"4984",2700805,"Belém",536.671,521.008,24114.055,31342.146,4551,4659,0.111828289332475,0.0166232395190808,-0.00737761259128489,0.0677378066030505,0.00588068468430425,0,2583,475,3058,0.689339437540876
"4985",3203106,"Jerônimo Monteiro",5361.985,6218.585,87545.341,113765.916,10888,11792,0.527356258480326,0.0546612308734015,0.0377470203021142,0.067689034271049,0.0201401476600787,5,4336,2667,7008,0.238156392694064
"4986",2601508,"Belém de Maria",2131.176,1595.826,48904.945,63537.826,11349,11833,0.134862334150258,0.0251161567913891,-0.0697674007425394,0.0676278495854017,0.0104953447982121,1,5982,325,6308,0.896797717184528
"4987",3204252,"Ponto Belo",2712.896,2913.489,58983.012,76627.085,6979,7670,0.379855149934811,0.0380216603567785,0.017993627482072,0.067612966051861,0.0238834930603384,0,3415,952,4367,0.564002747881841
"4988",2707305,"Porto Calvo",8882.742,7450.561,171182.483,222331.894,25718,27171,0.2742100401163,0.0335109860576279,-0.0430032086810174,0.0675435760881675,0.01383459752615,4,9283,2703,11990,0.548790658882402
"4989",3111606,"Campos Gerais",15021.429,18823.601,282617.482,367042.38,27623,28783,0.65398328874683,0.051284543763039,0.058029714211524,0.0675280553679622,0.0103371065374054,6,7290,7250,14546,0.00274989687886704
"4990",4201273,"Arabutã",3510.359,3196.259,71203.715,92414.896,4193,4273,0.748012871518839,0.0345859719411468,-0.023161860902444,0.0673573166166377,0.00473610216417431,1,1553,1498,3052,0.0180209698558322
"4991",3137007,"Ladainha",1831.251,1554.056,71314.504,92555.971,16999,17881,0.0869110228734411,0.0167904456428856,-0.0402023165450496,0.0673494824483669,0.0127263438019276,2,4828,2402,7232,0.335453539823009
"4992",3512704,"Corumbataí",6737.964,8387.437,76039.797,98687.069,3874,4027,2.08280034765334,0.0849902331175729,0.0562704888600774,0.0673450135168836,0.00973056629591396,0,815,1421,2236,-0.271019677996422
"4993",3132701,"Itambacuri",8644.967,10321.217,160173.985,207714.692,22797,23557,0.43813800568833,0.0496893931797564,0.0453022670853103,0.0671336354613465,0.00823221683725261,15,8920,2272,11207,0.593200678147586
"4994",1500131,"Abel Figueiredo",1955.029,4038.349,53598.698,69498.59,6792,7070,0.57119504950495,0.0581069198670074,0.198843964444316,0.0671007825305103,0.0100792142466297,0,2725,952,3677,0.482186565134621
"4995",3516606,"Gália",-191.758,2726.203,80638.728,104544.127,7011,6956,0.39192107533065,0.0260770554810793,NA,0.067060375382253,-0.0019669998484162,0,1903,1912,3815,-0.00235910878112713
"4996",3501509,"Alvinlândia",-537.745,785.651,31245.569,40489.349,3000,3153,0.249175705677133,0.0194038931077899,NA,0.0669353120085838,0.0125131655979314,0,1172,775,1947,0.203903441191577
"4997",2410207,"Portalegre",1342.113,1930.008,36710.393,47557.634,7297,7760,0.248712371134021,0.0405825066907239,0.0950715762545462,0.0668609071145374,0.0154986344729033,1,3278,1068,4347,0.508396595353117
"4998",3554904,"Três Fronteiras",3495.095,4404.565,65990.787,85488.96,5428,5694,0.773544959606603,0.0515220327864557,0.0595245147783923,0.0668581555526593,0.0120323752636518,2,1759,1679,3440,0.0232558139534884
"4999",2903300,"Barro Preto",2348.292,1226.095,39487.57,51143.636,6453,6627,0.185015089784216,0.0239735594864628,-0.149952869407232,0.0667994863725418,0.00667394068450466,0,2734,1064,3798,0.439705107951553
"5000",4204301,"Concórdia",304471.142,246516.276,1669960.852,2162769.584,68627,72073,3.42036929224536,0.113981756458805,-0.0514180301170707,0.0667827653544366,0.0123236811307088,13,19726,22672,42411,-0.0694631109853576
"5001",3141504,"Mendes Pimentel",1289.781,1028.098,36865.365,47737.156,6329,6541,0.15717749579575,0.0215366411857464,-0.0551135201269995,0.066742261216642,0.00827097033104396,2,2466,1191,3659,0.348455862257447
"5002",4119657,"Pitangueiras",1402.09,1961.121,43739.339,56627.387,2814,3039,0.645317867719645,0.0346320235471928,0.0875071590469043,0.0666908668827848,0.0194164837158841,4,867,1236,2107,-0.175130517323208
"5003",1600535,"Porto Grande",17355.9,12369.486,211985.42,274427.334,16825,19191,0.644546193528216,0.0450738117799884,-0.0811891213793595,0.0666706456929838,0.0334408707761917,5,7460,1913,9378,0.59149072296865
"5004",2901700,"Antônio Cardoso",7783.48,9570.201,73784.445,95447.119,11548,12216,0.783415275049116,0.100267049443368,0.0530204644165619,0.0664721096896901,0.0141578630460168,1,7353,483,7837,0.876610948066862
"5005",3106606,"Bertópolis",803.911,709.452,24369.699,31506.824,4498,4656,0.152373711340206,0.0225174076574649,-0.0307657297761612,0.0663226038837001,0.0086683183848506,0,1536,799,2335,0.315631691648822
"5006",4112603,"Jardim Olinda",511.233,697.645,21546.205,27847.392,1409,1416,0.492687146892655,0.0250524357900374,0.0808213167662519,0.0662362292610126,0.0012397083926925,0,799,255,1054,0.516129032258065
"5007",5108956,"Nova Monte Verde",7905.055,9325.243,99885.325,129085.083,8088,8543,1.09156537516095,0.0722410582483803,0.0421705952474678,0.0662120655859695,0.0137767244904903,0,1819,1756,3575,0.0176223776223776
"5008",1301159,"Careiro da Várzea",3436.95,2554.214,188022.504,242960.911,23963,27357,0.0933660123551559,0.0105128598237763,-0.0715232849097018,0.0661827306049603,0.0336697825893433,2,8952,1295,10249,0.747097277783198
"5009",2307700,"Maranguape",113411.227,132939.625,820090.103,1059650.554,112926,122020,1.08949045238485,0.125456099181165,0.0405180061283106,0.0661670946867541,0.0195517370273566,36,49512,5938,55486,0.78531521464874
"5010",2911659,"Guajeru",1060.304,1354.037,37654.979,48648.104,10383,9087,0.149008143501706,0.0278332943869714,0.0630410441944707,0.0661317504943115,-0.0327818923671404,0,3860,380,4240,0.820754716981132
"5011",3533601,"Nuporanga",26057.874,29254.083,291746.18,376716.955,6817,7210,4.05743176144244,0.0776553394046201,0.0293471759783404,0.0659884452416095,0.0141109980686909,0,1637,2563,4200,-0.22047619047619
"5012",3200359,"Alto Rio Novo",2315.133,3085.872,50507.175,65175.274,7303,7888,0.391210953346856,0.0473472808108179,0.074485330420728,0.0658165186844575,0.0194511035396696,4,3515,950,4469,0.573953904676661
"5013",3516002,"Flórida Paulista",5328.964,7425.093,143193.518,184770.055,12849,13854,0.535953009961022,0.0401855863494764,0.0864625922323523,0.0658032918278491,0.019005348576066,4,2881,3302,6187,-0.068045902699208
"5014",5212600,"Mairipotaba",1267.807,1468.381,31072.096,40090.431,2378,2433,0.603526921496095,0.0366267202265798,0.0374003800345128,0.0657799450787482,0.00573268569555441,1,888,1021,1910,-0.0696335078534031
"5015",2925907,"Quijingue",2615.638,4048.239,111300.522,143502.578,27243,29088,0.139172132838284,0.0282102179376875,0.115378134759366,0.0655912004931356,0.016517202953001,7,11297,2761,14065,0.606896551724138
"5016",3555802,"Urânia",8719.581,8183.347,120647.087,155532.055,8836,9128,0.896510407537248,0.0526151795525366,-0.0157422622986497,0.0655547452160194,0.00816120428702405,1,2551,2292,4844,0.0534682080924856
"5017",2932606,"Urandi",8755.472,10356.436,105839.356,136440.675,16499,17270,0.599677822814129,0.0759043151904665,0.0428760420686374,0.0655508200771282,0.0114832114258434,3,7459,596,8058,0.851700173740382
"5018",3528908,"Mariápolis",453.86,633.407,42736.773,55086.821,3916,4064,0.155858021653543,0.0114983400476132,0.0869016234826148,0.0655197305847637,0.00931738548283123,0,1245,990,2235,0.114093959731544
"5019",4127809,"Tomazina",3377.572,5096.588,101782.668,131183.884,8788,8696,0.586084176632935,0.0388507173640323,0.108329079087833,0.0654956072600954,-0.00262754312564639,3,2348,2598,4949,-0.0505152556071934
"5020",3540200,"Pontal",62599.318,69242.969,663942.085,855476.639,40245,45119,1.53467428356125,0.0809408063801027,0.0255374395419745,0.0654166735955559,0.0289917278688803,7,8757,9831,18595,-0.0577574616832482
